,NOx,SO2,NO,NO2,TRS,O3
24883,2.0,0.4,0.3,1.7,0.7,6.4
24884,5.8,0.4,1.7,4.2,0.6,5.5
24885,2.0,0.3,0.1,1.9,0.6,5.5
24886,1.7,0.4,0.0,1.7,0.8,6.0
24887,2.2,0.4,0.3,1.9,0.7,5.9
24888,1.8,0.4,0.1,1.7,0.6,4.5
24889,1.7,0.4,0.0,1.7,0.7,6.1
24890,1.8,0.4,0.2,1.6,0.7,4.6
24891,2.2,0.5,0.5,1.8,0.8,3.7
24892,3.3,0.5,0.6,2.7,0.9,4.5
24893,4.3,0.5,0.5,3.8,0.9,3.8
24894,8.2,0.6,3.7,4.6,0.9,3.5
24895,9.3,0.7,4.5,4.8,0.9,6.8
24896,16.3,0.8,7.3,9.0,1.0,9.5
24897,15.7,0.9,6.8,9.0,1.0,10.5
24898,8.3,0.8,2.5,5.7,1.0,17.0
24899,4.6000000000000005,0.65,1.35,3.2,1.0,24.3
24900,0.9,0.5,0.2,0.7,1.0,31.6
24901,0.6,0.5,0.0,0.6,1.0,32.0
24902,1.1,0.5,0.1,1.0,1.0,28.7
24903,6.5,0.6,0.1,6.4,1.0,21.0
24904,1.5,0.6,0.1,1.4,1.1,14.2
24906,4.1,0.6,0.1,4.1,1.0,16.9
24907,3.2,0.5,0.0,3.2,1.1,16.4
24908,4.4,0.5,0.3,4.0,1.1,15.9
24909,5.3,0.6,0.2,5.1,1.1,10.2
24910,2.4,0.6,0.1,2.3,1.2,7.0
24911,1.6,0.6,0.1,1.5,1.3,7.7
24912,1.6,0.7,0.2,1.5,1.4,7.3
24913,4.2,0.7,0.9,3.4,1.4,6.2
24914,5.4,0.6,0.4,5.0,1.3,10.5
24915,5.4,0.7,0.6,4.7,1.3,5.8
24916,3.5,0.6,0.1,3.4,1.5,6.1
24917,8.7,0.8,4.0,4.8,1.6,2.6
24918,6.3,0.7,2.0,4.3,1.6,4.2
24919,7.4,0.8,2.0,5.3,1.5,9.5
24920,7.1,0.9,1.2,5.9,1.5,14.8
24921,4.4,0.9,0.4,4.1,1.6,16.4
24922,4.4,0.8,0.7,3.8,1.7,15.8
24923,4.8,0.9,0.4,4.4,1.6,15.9
24924,4.5,0.865,0.3,4.2,1.1,13.7
24925,7.1,0.8300000000000001,0.9,6.3,1.3,9.5
24926,12.9,0.795,2.3,10.6,1.7,5.4
24927,6.2,0.76,0.4,5.8,1.5,6.1
24928,5.0,0.7250000000000001,0.2,4.8,1.8,10.8
24930,4.4,0.655,0.0,4.3,1.7,8.2
24932,3.5,0.5850000000000001,0.0,3.5,1.5,9.0
24934,2.5,0.5150000000000001,0.1,2.4,1.7,8.8
24936,3.3,0.44500000000000006,0.2,3.0,1.5,9.2
24937,2.8,0.4100000000000001,0.0,2.9,1.5,10.8
24938,4.1,0.3750000000000001,0.2,4.0,1.5,11.9
24939,1.6,0.3400000000000001,0.0,1.6,1.4,13.7
24940,1.9,0.30500000000000005,0.3,1.7,1.5,13.9
24941,1.3,0.27000000000000013,0.0,1.4,1.4,17.4
24942,1.7,0.2350000000000001,0.2,1.6,1.4,17.2
24943,1.7,0.2,0.3,1.4,1.4,17.4
24944,1.9,0.0,0.3,1.6,1.4,17.8
24945,5.5,0.3,1.4,4.0,1.4,15.0
24946,3.2,0.0,0.5,2.7,1.4,16.3
24947,2.8,0.0,0.4,2.5,1.6,16.5
24948,3.6,0.3,0.7,2.9,1.6,15.4
24949,3.2,0.4,0.35,2.8499999999999996,1.55,14.7
24950,2.8,0.5,0.0,2.8,1.5,14.0
24951,2.1,0.5,0.1,2.0,1.6,12.9
24952,4.7,0.5,0.4,4.3,1.5,10.3
24953,3.8,0.6,0.1,3.7,1.6,11.4
24954,4.0,0.7,0.1,3.9,1.6,10.9
24955,4.0,0.6,0.3,3.7,1.7,9.3
24956,3.6,0.6,0.1,3.5,1.6,9.4
24957,6.8,0.7,0.8,6.0,1.5,12.4
24958,5.8,0.7,0.6,5.2,1.5,25.2
24959,0.5,0.7,0.0,0.5,1.4,29.8
24960,0.8,0.7,0.1,0.7,1.4,28.3
24961,0.5,0.6,0.1,0.4,1.3,28.5
24963,0.5,0.7,0.1,0.4,1.2,28.3
24964,0.5,0.7,0.0,0.5,1.4,28.0
24965,1.2,0.7,0.0,1.2,1.4,26.3
24966,1.4,0.7,0.5,0.9,1.4,25.3
24967,2.0,0.7,0.6,1.4,1.5,27.6
24968,2.7,1.1,0.9,1.9,1.5,28.6
24969,1.6,0.8,0.5,1.2,1.5,26.9
24970,1.8,0.7,0.4,1.4,1.4,28.4
24971,1.8,0.7,0.5,1.3,1.4,25.9
24972,1.0,0.7,0.3,0.8,1.3,22.5
24973,4.9,0.8,1.5,3.4,1.5,21.3
24974,3.45,0.8,0.8,2.65,1.5,21.05
24975,2.0,0.8,0.1,1.9,1.5,20.8
24976,2.9,0.8,0.4,2.5,1.5,16.5
24977,1.9,0.7,0.0,1.9,1.5,14.1
24978,1.3,0.8,0.0,1.2,1.4,15.3
24979,3.6,0.8,0.4,3.2,1.4,17.6
24981,3.7,0.8,0.3,3.3,1.5,17.8
24982,1.2,0.8,0.1,1.1,1.5,19.8
24983,2.9,0.8,0.2,2.7,1.4,18.6
24984,1.4,0.8,0.1,1.3,1.3,19.0
24985,1.0,0.8,0.1,0.9,1.5,19.3
24986,3.7,0.8,0.5,3.2,1.4,19.9
24987,0.6,0.8,0.1,0.5,1.5,22.1
24988,0.4,0.9,0.0,0.5,1.4,22.6
24989,0.8,0.8,0.2,0.6,1.4,23.5
24990,1.1,0.9,0.2,0.9,1.3,23.0
24991,1.0,0.8,0.3,0.8,1.4,23.8
24992,1.1,0.7,0.2,0.9,1.4,25.3
24993,1.2,0.8,0.5,0.8,1.3,28.3
24994,0.8,0.8,0.3,0.6,1.3,30.7
24995,0.6,0.9,0.3,0.3,1.4,31.5
24996,0.5,1.0,0.1,0.4,1.3,30.0
24997,4.1,0.9,0.5,3.6,1.5,26.7
24998,2.4,0.9,0.1,2.3,1.4,28.1
24999,2.3,0.8,0.1,2.2,1.35,26.9
25000,2.2,0.7,0.1,2.1,1.3,25.7
25001,1.0,0.6,0.1,1.0,1.4,21.5
25003,0.8,0.7,0.0,0.8,1.3,16.8
25004,0.9,0.7,0.1,0.8,1.2,14.6
25006,2.4,0.7,0.2,2.2,1.2,23.3
25007,3.5,0.7,0.0,3.5,1.3,15.7
25008,3.2,0.7,0.0,3.2,1.0,13.4
25010,5.0,0.7,0.2,4.8,1.1,11.4
25011,7.3,0.7,0.6,6.7,1.0,7.2
25012,4.6,0.6,0.1,4.5,1.0,11.3
25013,2.0,0.6,0.1,1.9,1.0,17.1
25014,3.1,0.6,0.5,2.6,0.9,16.6
25015,2.5,0.7,0.8,1.7,0.9,17.1
25016,2.2,0.8,0.8,1.4,0.9,20.4
25017,4.0,0.7,1.5,2.5,1.0,24.0
25018,2.0,0.7,0.7,1.3,0.9,24.1
25019,0.9,0.5,0.1,0.8,0.9,27.5
25020,1.5,0.6,0.2,1.3,1.0,28.3
25021,9.0,0.7,2.0,7.0,1.0,18.6
25022,8.5,0.7,0.6,7.9,1.0,12.3
25023,7.8,0.7,0.4,7.4,1.1,11.3
25024,6.65,0.7,0.35,6.300000000000001,1.05,10.4
25025,5.5,0.7,0.3,5.2,1.0,9.5
25026,5.8,0.6,0.1,5.7,1.0,9.1
25027,5.8,0.8,0.1,5.7,1.0,10.6
25028,4.4,1.5,0.0,4.4,1.1,14.1
25029,3.0,1.8,0.1,2.9,1.1,16.9
25030,3.1,1.4,0.2,3.0,1.2,17.9
25031,3.1,1.1,0.0,3.0,1.2,18.7
25032,2.5,2.9,0.0,2.5,1.2,19.6
25033,2.5,5.8,0.1,2.4,1.3,19.9
25034,2.2,2.1,0.1,2.1,1.4,20.5
25035,2.1,1.8,0.1,2.0,1.4,20.8
25036,1.8,1.8,0.0,1.7,1.3,21.9
25037,1.8,1.9,0.0,1.8,1.6,23.6
25038,1.9,2.0,0.2,1.7,1.7,23.5
25039,2.5,1.9,0.4,2.1,1.5,22.1
25040,1.7,1.3,0.1,1.5,1.6,22.0
25041,2.0,1.3,0.3,1.7,1.5,21.9
25042,2.2,1.8,0.2,2.0,1.7,21.9
25043,2.9,2.2,0.5,2.4,1.7,21.2
25044,2.4,1.6,0.3,2.1,1.6,21.1
25045,2.9,1.6,0.2,2.7,1.7,20.4
25046,3.8,2.3,0.3,3.6,1.6,19.1
25047,3.3,2.0,0.1,3.2,1.6,18.6
25048,4.2,1.6,0.0,4.2,1.4,16.4
25049,5.1,1.4,0.2,4.9,1.5,14.2
25050,5.1,1.3,0.2,5.0,1.5,14.3
25051,3.4,1.0,0.0,3.4,1.4,12.9
25052,2.7,1.0,0.1,2.6,1.4,8.7
25053,2.7,0.8,0.0,2.7,1.3,7.1
25055,3.1,0.9,0.2,2.9,1.2,7.2
25056,3.1,0.8,0.1,3.0,1.2,7.3
25057,3.1,0.8,0.0,3.1,1.1,6.8
25058,3.5,0.8,0.0,3.5,1.0,6.5
25059,3.4,0.8,0.2,3.2,1.0,5.0
25060,4.4,0.7,0.3,4.2,1.1,4.0
25061,6.2,0.7,1.2,5.0,1.0,5.9
25062,8.8,0.9,2.3,6.5,1.1,12.4
25063,10.8,1.0,3.5,7.3,1.1,23.4
25064,2.3,0.8,0.6,1.7,1.0,27.7
25065,9.2,0.9,2.9,6.3,0.9,24.4
25066,16.4,0.8,4.9,11.5,1.0,18.4
25067,5.1,0.7,1.5,3.6,0.8,22.3
25068,2.3,0.6,0.4,2.0,0.9,24.7
25069,2.1,0.6,0.2,1.9,0.8,25.0
25070,1.7,0.7,0.2,1.5,0.8,25.4
25071,1.7,0.6,0.1,1.6,0.6,24.4
25073,1.8,0.6,0.2,1.6,0.7,24.7
25074,1.8,0.6,0.15000000000000002,1.65,0.6499999999999999,20.9
25075,1.8,0.6,0.1,1.7,0.6,17.1
25076,1.4,0.5,0.0,1.4,0.7,16.9
25077,1.4,0.5,0.0,1.4,0.6,14.2
25078,1.7,0.5,0.2,1.5,0.6,12.1
25080,1.8,0.5,0.0,1.8,0.5,11.3
25081,1.5,0.5,0.1,1.4,0.6,9.4
25082,1.7,0.5,0.1,1.6,0.5,8.4
25083,2.1,0.5,0.1,2.0,0.4,7.1
25084,2.3,0.4,0.1,2.2,0.4,5.5
25085,7.2,0.5,1.5,5.7,0.4,3.8
25086,10.0,0.4,5.7,4.2,0.3,4.8
25087,9.4,0.1,5.7,3.8,0.0,7.3
25088,10.7,0.5,6.0,4.7,0.4,10.8
25089,9.2,0.8,4.7,4.6,0.5,13.6
25090,8.6,1.6,3.9,4.6,0.4,14.5
25091,7.5,0.9,3.0,4.5,0.5,15.1
25092,7.5,0.9,2.2,5.2,0.6,16.0
25093,5.9,0.8,0.9,5.0,0.7,14.4
25094,5.6,0.8,0.1,5.5,0.8,13.9
25095,7.8,0.8,0.2,7.6,0.9,14.1
25096,10.9,1.1,0.3,10.6,1.1,11.9
25097,10.6,1.3,0.3,10.2,1.0,10.3
25098,8.4,1.3,0.2,8.2,1.2,10.9
25099,7.4,1.3,0.1,7.35,1.2,11.9
25100,6.4,1.3,0.0,6.5,1.2,12.9
25101,6.7,1.3,0.3,6.4,1.3,13.2
25102,6.1,1.5,0.1,5.9,1.3,14.0
25103,5.3,1.6,0.0,5.3,1.4,14.5
25104,6.2,1.5,0.3,6.0,1.4,12.8
25105,5.8,1.4,0.1,5.7,1.4,11.9
25106,6.4,1.3,0.1,6.4,1.4,9.1
25107,12.2,1.3,3.3,8.9,1.4,5.6
25108,8.5,1.3,1.5,7.0,1.6,6.1
25109,11.6,1.3,3.6,8.0,1.6,4.8
25110,7.2,1.1,2.2,5.0,1.5,7.2
25111,8.9,1.3,3.8,5.1,1.5,11.6
25112,5.5,1.4,2.1,3.4,1.4,20.7
25113,4.3,1.2,1.3,3.0,1.5,27.4
25114,2.2,1.1,0.5,1.6,1.5,33.6
25115,2.2,1.1,0.6,1.6,1.5,33.7
25116,2.5,1.0,0.4,2.2,1.4,35.4
25117,2.8,1.0,0.1,2.6,1.5,35.1
25118,5.1,1.0,0.1,5.1,1.5,32.2
25120,1.7,1.1,0.0,1.7,1.5,33.2
25121,1.7,1.1,0.1,1.6,1.5,35.3
25123,0.8,1.0,0.0,0.8,1.4,35.2
25124,0.75,1.0,0.0,0.75,1.45,35.05
25125,0.7,1.0,0.0,0.7,1.5,34.9
25126,0.8,1.0,0.0,0.8,1.4,34.4
25127,0.4,1.0,0.0,0.4,1.4,34.0
25128,0.6,1.0,0.0,0.6,1.4,33.5
25129,0.3,1.0,0.0,0.3,1.3,33.6
25131,0.7,1.0,0.2,0.6,1.3,31.9
25134,0.3,1.1,0.0,0.3,1.2,34.1
25135,0.3,1.0,0.0,0.3,1.2,34.8
25136,0.2,1.1,0.0,0.2,1.0,36.6
25137,0.2,1.1,0.0,0.2,1.1,36.4
25138,0.3,1.0,0.1,0.2,1.1,36.3
25139,0.3,1.0,0.1,0.2,1.3,36.2
25140,0.4,0.8,0.1,0.2,1.1,36.5
25141,0.2,0.7,0.0,0.2,1.1,35.4
25142,0.6,0.8,0.1,0.5,1.0,31.8
25143,0.4,0.9,0.0,0.4,1.1,28.8
25144,3.0,1.2,0.2,2.8,1.1,26.7
25146,2.8,0.9,0.1,2.7,1.1,17.6
25147,1.5,0.9,0.0,1.5,1.2,17.6
25148,5.6,0.9,0.0,5.6,1.2,13.7
25149,4.4,0.95,0.05,4.3,1.2999999999999998,13.05
25150,3.2,1.0,0.1,3.0,1.4,12.4
25151,1.6,0.9,0.1,1.5,1.4,8.9
25152,1.7,0.9,0.1,1.6,1.4,7.8
25153,1.5,1.0,0.0,1.6,1.5,9.4
25154,3.6,1.0,0.3,3.3,1.5,15.6
25155,5.3,1.2,0.1,5.2,1.5,17.7
25156,3.9,1.2,0.0,3.9,1.6,18.7
25157,4.9,1.5,0.3,4.6,1.6,18.7
25158,3.5,1.5,0.2,3.3,1.5,21.4
25159,2.3,1.4,0.2,2.1,1.6,24.8
25160,2.0,1.3,0.4,1.6,1.5,27.3
25161,2.0,1.3,0.3,1.7,1.6,28.5
25162,1.9,1.2,0.2,1.6,1.7,29.4
25163,1.8,1.2,0.1,1.7,1.7,29.7
25164,2.2,1.1,0.2,2.0,1.6,29.1
25165,2.4,1.0,0.2,2.1,1.5,29.2
25167,2.3,1.0,0.2,2.1,1.5,31.0
25168,3.0,1.0,0.0,3.0,1.4,29.5
25169,2.8,0.9,0.0,2.7,1.5,28.0
25170,2.9,1.0,0.1,2.8,1.4,24.4
25172,2.6,1.0,0.1,2.5,1.5,18.7
25173,2.1,1.0,0.0,2.1,1.4,18.3
25174,2.1,1.0,0.0,2.1,1.4,18.15
25175,2.1,1.0,0.0,2.1,1.4,18.0
25176,3.7,1.0,0.0,3.6,1.4,20.0
25177,3.6,1.1,0.1,3.5,1.6,25.8
25178,3.4,1.1,0.1,3.3,1.5,26.5
25179,4.4,1.2,0.1,4.3,1.6,24.3
25180,4.1,1.2,0.1,3.9,1.7,24.0
25181,4.2,1.3,0.1,4.0,1.6,23.1
25182,4.1,1.4,0.2,3.8,1.8,22.8
25183,4.2,1.7,0.7,3.5,1.7,22.5
25184,4.2,1.8,1.0,3.2,1.8,23.5
25185,3.3,2.0,0.8,2.5,1.8,24.8
25186,2.6,1.7,0.5,2.1,1.9,27.7
25187,1.9,1.4,0.3,1.6,1.8,28.3
25188,2.4,1.3,0.3,2.0,1.8,26.2
25189,2.1,1.2,0.3,1.8,1.9,25.1
25190,2.0,1.3,0.1,1.9,1.9,23.9
25191,2.1,1.2,0.1,2.0,1.8,23.5
25192,2.4,1.4,0.2,2.2,1.9,23.3
25193,2.5,1.4,0.2,2.4,1.8,20.8
25194,1.3,1.5,0.1,1.2,1.6,14.7
25195,0.8,1.2,0.1,0.8,1.6,12.6
25196,0.9,1.1,0.0,0.8,1.5,12.4
25197,0.7,1.0,0.0,0.8,1.4,13.0
25198,1.3,1.0,0.1,1.2,1.3,12.9
25199,1.1,1.0,0.0,1.1,1.25,13.350000000000001
25201,1.5,0.9,0.1,1.4,1.1,14.0
25202,1.5,0.9,0.1,1.5,1.0,14.8
25203,0.9,0.9,0.1,0.8,1.0,16.0
25204,1.5,0.9,0.2,1.3,0.9,15.9
25205,1.0,0.8,0.0,1.0,0.9,16.3
25206,1.7,0.8,0.6,1.1,0.8,15.2
25207,2.2,0.9,0.9,1.3,0.8,14.4
25208,2.5,0.9,1.3,1.2,0.8,15.9
25209,7.7,0.9,5.1,2.6,0.7,14.9
25210,4.3,0.8,2.2,2.1,0.8,16.5
25211,3.4,0.8,1.7,1.7,0.7,17.6
25212,3.7,0.8,1.4,2.3,0.6,16.5
25213,4.9,0.7,1.2,3.7,0.6,13.6
25214,4.0,0.8,0.4,3.6,0.7,11.7
25215,3.5,0.7,0.3,3.2,0.7,10.7
25216,10.0,0.8,2.1,7.8,0.7,9.4
25217,4.7,1.0,0.0,4.7,0.6,17.0
25218,3.2,1.3,0.3,2.9,0.6,25.6
25219,16.5,1.0,2.9,13.6,0.7,20.7
25220,2.6,0.8,0.1,2.5,0.6,28.4
25221,2.2,0.7,0.0,2.3,0.6,27.0
25222,1.3,0.7,0.2,1.2,0.7,29.0
25223,9.0,0.8,0.8,8.2,0.7,26.0
25224,5.5,0.8,0.5,5.0,0.6499999999999999,29.3
25225,2.0,0.8,0.2,1.8,0.6,32.6
25227,6.4,0.8,0.6,5.8,0.9,30.6
25228,3.9,0.8,0.2,3.7,0.8,32.7
25229,8.5,0.9,0.7,7.7,0.7,29.4
25230,2.4,0.9,0.2,2.3,0.8,35.0
25231,0.8,0.8,0.1,0.6,0.8,36.6
25232,5.0,0.9,1.2,3.8,0.9,33.8
25233,1.0,0.8,0.2,0.8,0.9,36.5
25234,1.7,0.8,0.4,1.3,0.7,37.4
25235,1.4,1.0,0.1,1.3,1.0,36.2
25236,0.9,0.9,0.3,0.7,0.9,36.0
25237,2.1,0.9,0.4,1.7,1.0,35.6
25238,1.4,0.9,0.1,1.3,1.0,36.0
25239,1.6,1.0,0.0,1.6,1.0,35.8
25240,2.3,0.9,0.4,1.9,1.2,35.4
25241,2.4,1.0,0.4,2.0,1.1,36.3
25242,4.3,1.1,0.3,4.1,1.2,34.7
25243,3.2,1.1,0.1,3.1,1.1,36.5
25244,2.5,1.0,0.1,2.4,1.2,37.7
25245,7.7,1.1,0.4,7.3,1.3,33.4
25246,4.2,1.1,0.3,3.9,1.2,36.2
25248,7.5,1.1,0.6,6.9,1.3,33.0
25249,4.1,1.05,0.3,3.8000000000000003,1.3,35.75
25250,0.7,1.0,0.0,0.7,1.3,38.5
25251,1.7,1.1,0.0,1.7,1.4,36.4
25252,6.9,1.1,0.3,6.6,1.5,30.3
25253,7.5,1.1,1.1,6.4,1.4,28.7
25254,6.2,1.1,0.7,5.5,1.5,32.8
25255,1.1,1.0,0.3,0.8,1.3,35.5
25256,0.6,1.1,0.2,0.4,1.4,36.3
25257,0.6,1.1,0.1,0.5,1.5,36.6
25258,1.2,1.1,0.3,0.9,1.6,36.1
25259,1.3,1.0,0.4,1.0,1.3,35.3
25260,4.8,1.1,1.0,3.7,1.4,32.2
25261,1.4,1.1,0.1,1.3,1.6,33.6
25262,1.5,1.0,0.1,1.3,1.5,33.0
25263,9.2,1.2,0.8,8.4,1.5,26.3
25264,15.1,1.2,1.5,13.7,1.4,22.0
25265,11.6,1.1,1.0,10.6,1.5,25.4
25266,10.2,1.1,0.9,9.3,1.4,26.3
25267,0.8,1.2,0.0,0.8,1.4,34.2
25268,2.2,1.1,0.1,2.1,1.4,33.1
25269,4.7,1.1,0.4,4.2,1.4,29.9
25270,9.5,1.1,0.8,8.7,1.4,26.7
25271,14.9,1.2,0.9,14.0,1.5,22.6
25272,8.9,1.2,0.4,8.5,1.4,26.9
25273,7.9,1.2,0.5,7.4,1.5,28.7
25274,7.6,1.15,0.4,7.2,1.5,28.9
25275,7.3,1.1,0.3,7.0,1.5,29.1
25276,5.5,1.2,0.3,5.2,1.4,31.5
25277,1.1,1.1,0.1,1.0,1.4,34.8
25278,0.6,1.1,0.0,0.7,1.5,34.9
25279,0.9,1.1,0.2,0.6,1.4,35.2
25280,0.9,1.0,0.3,0.6,1.4,36.7
25281,0.9,1.1,0.3,0.6,1.4,37.8
25282,2.8,2.0,0.9,1.9,1.5,32.8
25283,4.5,3.2,1.5,3.0,1.4,20.5
25284,3.6,2.3,1.0,2.5,1.2,19.8
25285,4.5,1.7,0.5,4.1,1.2,18.2
25286,2.8,2.0,0.2,2.6,1.1,18.9
25287,3.0,1.5,0.1,2.8,1.1,17.9
25288,1.6,1.1,0.0,1.6,1.2,19.8
25289,1.6,1.1,0.1,1.5,1.2,20.3
25290,1.3,1.0,0.2,1.1,1.1,21.5
25291,0.8,1.1,0.1,0.7,1.1,22.0
25292,1.4,1.3,0.2,1.2,1.2,21.8
25293,1.5,1.8,0.1,1.4,1.2,22.0
25295,0.8,1.5,0.1,0.7,0.9,23.9
25296,0.7,1.2,0.1,0.6,0.9,25.1
25297,0.5,1.0,0.0,0.5,0.9,26.3
25298,0.9,0.8,0.1,0.9,0.7,26.6
25299,0.75,0.8500000000000001,0.0,0.75,0.6499999999999999,26.9
25301,1.3,0.7,0.0,1.4,0.6,26.4
25302,3.2,0.7,0.6,2.6,0.4,25.1
25303,1.7,0.7,0.5,1.2,0.5,25.8
25304,3.1,0.7,1.3,1.8,0.4,25.9
25305,2.1,0.6,0.7,1.4,0.5,25.6
25306,4.5,0.8,1.9,2.6,0.4,23.1
25307,5.3,0.8,1.8,3.5,0.5,24.7
25308,7.5,0.8,1.7,5.9,0.5,22.1
25309,8.2,0.8,0.8,7.4,0.6,21.4
25310,6.8,0.8,0.3,6.4,0.5,23.0
25311,5.2,0.9,0.2,5.0,0.6,23.5
25312,4.4,1.1,0.0,4.4,0.7,23.3
25313,4.8,1.4,0.0,4.8,0.6,22.2
25314,3.7,1.6,0.1,3.5,0.8,23.2
25315,2.8,1.5,0.2,2.7,0.7,23.2
25316,3.3,1.4,0.1,3.2,0.9,22.2
25317,4.3,1.6,0.2,4.1,1.0,21.5
25319,5.0,2.1,0.1,4.9,1.2,20.3
25320,5.1,1.7,0.0,5.1,1.1,18.9
25323,4.9,1.3,0.1,4.8,1.2,15.4
25324,5.5,1.35,0.15000000000000002,5.35,1.4,17.55
25325,6.1,1.4,0.2,5.9,1.6,19.7
25326,7.9,1.2,0.7,7.2,1.3,31.4
25327,2.6,1.2,0.3,2.3,1.4,36.0
25328,1.4,1.2,0.3,1.1,1.4,36.9
25329,1.7,1.2,0.3,1.4,1.4,36.8
25330,1.7,1.1,0.4,1.3,1.5,36.8
25332,0.4,1.2,0.0,0.5,1.5,36.8
25333,0.4,1.1,0.1,0.3,1.4,36.2
25334,1.2,1.2,0.2,1.0,1.3,34.9
25335,2.8,1.1,0.1,2.7,1.5,33.5
25336,0.8,1.2,0.1,0.6,1.3,35.9
25337,0.4,1.2,0.0,0.4,1.5,34.4
25338,0.5,1.1,0.1,0.4,1.5,33.0
25339,0.7,1.2,0.0,0.8,1.5,32.3
25343,1.6,1.3,0.0,1.6,1.6,29.9
25344,0.9,1.2,0.0,1.0,1.8,29.9
25345,1.2,1.3,0.0,1.2,1.9,28.9
25346,0.9,1.3,0.0,0.9,2.0,30.1
25347,1.0,1.5,0.1,0.9,1.9,30.7
25348,1.5,1.4,0.2,1.2,2.0,27.5
25349,3.85,1.5,0.8,2.75,2.1,27.0
25350,6.2,1.6,1.4,4.3,2.2,26.5
25351,4.0,1.6,0.5,3.5,2.3,24.4
25352,5.2,1.6,1.5,3.7,2.3,27.5
25353,11.0,1.6,4.5,6.4,2.3,20.7
25354,8.5,1.6,3.1,5.3,2.4,28.4
25355,2.4,1.5,0.6,1.8,2.3,36.3
25356,3.7,1.4,0.8,3.0,2.3,37.6
25357,1.0,1.5,0.1,1.0,2.3,34.1
25358,2.8,1.8,0.0,2.7,2.3,19.1
25359,1.5,1.5,0.1,1.5,2.0,19.8
25361,1.0,1.3,0.1,0.9,1.9,22.0
25363,0.7,1.3,0.0,0.7,1.7,23.8
25364,0.7,1.3,0.0,0.7,1.6,23.0
25365,0.5,1.3,0.1,0.3,1.4,23.4
25366,0.3,1.2,0.0,0.3,1.3,24.7
25368,0.7,1.2,0.0,0.7,1.3,24.8
25369,0.8,1.1,0.0,0.8,1.1,24.4
25370,0.8,1.2,0.0,0.8,1.3,24.9
25371,1.1,1.2,0.1,1.0,1.2,25.1
25372,1.4,1.2,0.1,1.3,1.2,24.9
25373,1.4,1.1,0.0,1.4,1.1,25.7
25374,2.0999999999999996,1.15,0.3,1.8499999999999999,1.05,25.75
25375,2.8,1.2,0.6,2.3,1.0,25.8
25376,2.2,1.0,0.6,1.6,1.0,27.7
25377,2.8,1.1,0.8,2.0,1.1,27.1
25378,3.1,1.1,0.8,2.2,1.0,26.7
25379,3.3,1.2,0.9,2.4,0.9,26.8
25380,3.3,1.3,0.4,2.9,1.0,26.3
25381,4.1,1.8,0.3,3.8,1.1,25.7
25382,6.1,1.3,0.4,5.7,1.3,23.2
25383,6.3,1.0,0.1,6.1,1.2,22.5
25384,8.0,1.0,0.4,7.6,1.3,20.2
25385,6.7,1.2,0.5,6.2,1.2,21.6
25386,5.2,1.2,0.2,5.0,1.0,22.3
25387,5.5,1.3,0.2,5.3,1.0,21.7
25388,4.9,1.4,0.1,4.8,1.1,21.3
25389,6.1,1.3,0.0,6.1,1.0,18.5
25390,5.1,1.2,0.1,5.1,1.0,16.3
25391,4.7,1.0,0.2,4.5,1.0,15.4
25392,4.6,1.0,0.0,4.6,0.9,14.7
25393,5.3,1.0,0.1,5.2,0.8,13.2
25394,5.3,1.0,0.2,5.1,1.0,13.1
25395,5.5,1.1,0.0,5.4,0.9,12.5
25396,5.9,1.0,0.0,5.8,1.0,13.0
25397,7.6,1.2,0.2,7.4,1.0,14.2
25398,16.8,1.5,4.8,12.0,1.0,10.7
25399,13.0,1.5,4.05,8.95,1.05,13.549999999999999
25400,9.2,1.5,3.3,5.9,1.1,16.4
25401,12.2,1.9,4.0,8.2,1.2,16.0
25402,11.1,1.7,3.3,7.8,1.3,16.7
25403,11.2,1.6,2.5,8.7,1.3,15.0
25404,11.0,2.0,1.9,9.1,1.3,15.1
25405,8.7,2.0,0.7,8.0,1.3,16.5
25406,10.2,1.8,0.4,9.8,1.4,15.6
25407,7.4,1.6,0.3,7.1,1.4,18.1
25408,8.6,1.6,0.2,8.5,1.4,18.5
25409,10.2,1.6,0.1,10.0,1.6,21.4
25410,9.8,1.7,0.2,9.6,1.9,21.8
25411,5.7,1.6,0.2,5.5,1.7,27.4
25412,3.1,1.6,0.1,3.0,1.8,32.3
25413,2.9,1.6,0.1,2.8,1.8,32.6
25414,3.0,1.7,0.0,2.9,1.7,31.5
25417,4.7,1.6,0.0,4.8,1.9,24.0
25418,4.3,1.5,0.0,4.4,2.0,22.8
25419,8.1,1.5,0.2,7.9,2.0,27.3
25420,2.2,1.5,0.1,2.1,2.0,32.8
25421,3.1,1.6,0.0,3.0,2.1,31.9
25422,2.6,1.5,0.2,2.4,2.0,32.5
25423,1.2,1.5,0.3,0.9,2.0,33.4
25424,0.8999999999999999,1.5,0.2,0.7,2.0,34.2
25425,0.6,1.5,0.1,0.5,2.0,35.0
25426,1.0,1.4,0.1,0.9,2.1,35.5
25427,2.6,1.4,0.6,2.0,2.1,35.7
25428,5.8,1.4,1.0,4.8,2.0,34.2
25429,4.4,1.4,0.2,4.2,2.2,33.6
25432,3.8,1.6,0.1,3.8,2.3,35.3
25434,1.1,1.4,0.0,1.1,2.2,37.8
25435,1.0,1.5,0.0,1.0,2.1,39.0
